State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Coriander(Leaves),"I Sort",Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Amaranthus,Amaranthus,Local,26/07/2026,2300,2500,2400
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Beans,"Beans (Whole)",Local,26/07/2026,7000,8000,7500
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Coconut,Coconut,Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Drumstick,Drumstick,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)","Knool Khol","Knool Khol",Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,24000,26000,25000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Banana,Besrai,Local,26/07/2026,5000,7000,6000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,15000,18000,16500
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Tomato,Local,Local,26/07/2026,1200,1700,1450
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,26/07/2026,10000,12000,11000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,26/07/2026,12000,15000,13500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,26/07/2026,12000,14000,13000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Baby Corn","Baby Corn","Grade A",26/07/2026,2500,3000,2750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,2200,2600,2400
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Banana,"Red Banana",Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Mango,Neelam,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,3400,3800,3600
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,3200,3600,3400
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )",Soyabean,Local,Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,2400,2800,2600
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,5800,6000,5900
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,26/07/2026,18000,24000,21000
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,26/07/2026,3000,3600,3300
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,26/07/2026,3600,6000,4800
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,26/07/2026,24000,28000,26000
"Tamil Nadu",Madurai,"Anaiyur(Uzhavar Sandhai )",Colacasia,Colacasia,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Madurai,"Usilampatti(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,3000,3600,3300
"Tamil Nadu",Madurai,"Usilampatti(Uzhavar Sandhai )",Tapioca,Tapioca,Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Madurai,"Usilampatti(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Madurai,"Usilampatti(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Madurai,"Usilampatti(Uzhavar Sandhai )","Indian Beans(Seam)","Indian Beans (Seam)",Local,26/07/2026,5000,5500,5250
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Banana,Karpura,Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Mango,Other,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,4700,5500,5100
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,7600,8500,8050
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,3600,4000,3800
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Banana,Besrai,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Tomato,Deshi,Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3600,4000,3800
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,3000,3400,3200
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Mango,Safeda,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4000,4400,4200
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,2600,3000,2800
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Tomato,Deshi,Local,26/07/2026,1800,2400,2100
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,11000,16000,13500
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,6600,7000,6800
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,5200,5600,5400
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,26/07/2026,7000,7500,7250
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Mango,Neelam,Local,26/07/2026,5000,7000,6000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,3500,4200,3850
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,8000,9000,8500
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,3000,3800,3400
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,26/07/2026,5000,7000,6000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,1200,1600,1400
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,8000,9000,8500
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,2800,3000,2900
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Chili Red",Bold,Local,26/07/2026,14000,15000,14500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Mango,Other,Local,26/07/2026,3000,5000,4000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,6600,7500,7050
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,8000,9000,8500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,2800,3000,2900
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,7000,8000,7500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,26/07/2026,3200,3800,3500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,5400,6000,5700
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2500,3200,2850
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,26/07/2026,18000,24000,21000
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,6000,8500,7250
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3600,4000,3800
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4000,6500,5250
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,26/07/2026,7000,9000,8000
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,4400,4400,4400
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Banana,"Red Banana",Local,26/07/2026,9000,9000,9000
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,4600,4600,4600
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Tomato,Other,Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Capsicum,Capsicum,Local,26/07/2026,6500,6500,6500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,8000,8000,8000
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,26/07/2026,20000,20000,20000
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,6600,6600,6600
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )","Tube Rose(Loose)","Tube Rose (Loose)",Local,26/07/2026,12000,12000,12000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,18000,20000,19000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Mango,Other,Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,4800,4800,4800
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,5200,5600,5400
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Bitter gourd",Other,Local,26/07/2026,6000,6400,6200
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,10000,10800,10400
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,4000,4400,4200
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,5000,5600,5300
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,26/07/2026,8800,8800,8800
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Indian Beans(Seam)","Indian Beans (Seam)",Local,26/07/2026,8000,8000,8000
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Brinjal,Round,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Coriander(Leaves),"I Sort",Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Tomato,Deshi,Local,26/07/2026,1500,1800,1650
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)","Bottle gourd","Bottle Gourd",Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Mango,Neelam,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Colacasia,Colacasia,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4400,4400,4400
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,5000,7000,6000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3600,4000,3800
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Thondekai,Thondekai,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Kakada,Kakada,Local,26/07/2026,42000,42000,42000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Indian Beans(Seam)","Indian Beans (Seam)",Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,3000,3600,3300
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3200,3500,3350
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4000,4400,4200
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Tapioca,Tapioca,Local,26/07/2026,2800,3000,2900
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,4600,5000,4800
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Thondekai,Thondekai,Local,26/07/2026,4800,5000,4900
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,26/07/2026,17000,18000,17500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Yam(Ratalu),"Yam (Ratalu)",Local,26/07/2026,4600,5000,4800
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,26/07/2026,7000,7500,7250
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,4500,4800,4650
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Sweet Corn ","Sweet Corn ",Local,26/07/2026,3600,4000,3800
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3000,3400,3200
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,4000,4400,4200
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,5000,5200,5100
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2000,3000,2500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,2400,2600,2500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,1800,2000,1900
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,8000,8600,8300
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4000,4800,4400
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3400,3600,3500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Thondekai,Thondekai,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Colacasia,Colacasia,Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,5000,5500,5250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,26/07/2026,13000,14000,13500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,3000,6000,4500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Green Peas","Green Peas",Local,26/07/2026,13000,14000,13500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3500,4000,3750
